datetime,close,high,low,open,vol,amount,ma5,ma10,ma20,ma30,ma60
2017-04-07 14:00:00,3289.43,3292.14,3289.32,3291.4,445384.0,4453842944.0,3292.07,3290.11,3287.55,3285.05,3282.68
2017-04-07 14:05:00,3290.28,3290.68,3289.45,3289.69,382512.04,3825123328.0,3291.72,3290.37,3288.04,3285.5,3282.95
2017-04-07 14:10:00,3290.52,3291.0,3289.9,3290.27,356936.64,3569369088.0,3291.33,3290.86,3288.47,3286.01,3283.22
2017-04-07 14:15:00,3288.2,3290.71,3287.77,3290.35,382752.88,3827531776.0,3290.06,3291.08,3288.78,3286.33,3283.41
2017-04-07 14:20:00,3287.24,3288.38,3285.88,3287.6,438674.76,4386750464.0,3289.13,3290.92,3288.91,3286.56,3283.55
2017-04-07 14:25:00,3290.77,3291.46,3287.06,3287.29,399056.64,3990568960.0,3289.4,3290.74,3289.28,3286.82,3283.75
2017-04-07 14:30:00,3290.67,3291.91,3290.36,3290.67,413799.0,4137992192.0,3289.48,3290.6,3289.59,3287.05,3283.94
2017-04-07 14:35:00,3291.4,3291.61,3290.49,3290.56,434113.52,4341137408.0,3289.66,3290.49,3289.81,3287.36,3284.1
2017-04-07 14:40:00,3288.55,3291.12,3288.29,3290.71,503175.32,5031755776.0,3289.73,3289.89,3289.79,3287.58,3284.21
2017-04-07 14:45:00,3287.33,3288.96,3286.47,3287.9,545152.72,5451530240.0,3289.74,3289.44,3289.72,3287.81,3284.31
2017-04-07 14:50:00,3285.67,3287.32,3285.3,3287.19,629061.76,6290620416.0,3288.72,3289.06,3289.59,3288.05,3284.37
2017-04-07 14:55:00,3284.23,3285.96,3282.83,3285.45,744264.24,7442644992.0,3287.44,3288.46,3289.42,3288.18,3284.34
2017-04-07 15:00:00,3286.62,3287.17,3283.98,3284.03,949372.24,9493725184.0,3286.48,3288.07,3289.46,3288.34,3284.39
2017-04-10 09:35:00,3279.84,3285.46,3279.73,3285.46,1671253.76,16712540160.0,3284.74,3287.23,3289.15,3288.27,3284.37
2017-04-10 09:40:00,3274.65,3279.88,3274.47,3279.57,1276204.32,12762046464.0,3282.2,3285.97,3288.45,3287.93,3284.26
2017-04-10 09:45:00,3281.89,3281.89,3274.11,3274.46,1103210.24,11032104960.0,3281.45,3285.08,3287.91,3287.88,3284.32
2017-04-10 09:50:00,3284.06,3284.2,3280.9,3281.41,990452.24,9904525312.0,3281.41,3284.42,3287.51,3287.86,3284.39
2017-04-10 09:55:00,3279.94,3284.6,3279.94,3284.0,890032.64,8900329472.0,3280.08,3283.28,3286.88,3287.64,3284.39
2017-04-10 10:00:00,3276.03,3280.51,3276.03,3280.42,804797.76,8047980544.0,3279.31,3282.03,3285.96,3287.2,3284.29
2017-04-10 10:05:00,3277.8,3278.6,3275.71,3275.71,793022.56,7930228736.0,3279.94,3281.07,3285.26,3286.84,3284.22
2017-04-10 10:10:00,3274.06,3277.99,3273.97,3277.56,748664.96,7486652416.0,3278.38,3279.91,3284.49,3286.36,3284.11
2017-04-10 10:15:00,3276.78,3276.78,3273.01,3274.28,707444.48,7074447360.0,3276.92,3279.17,3283.81,3286.0,3284.08
2017-04-10 10:20:00,3279.76,3279.76,3276.43,3276.6,666498.4,6664986624.0,3276.89,3278.48,3283.27,3285.8,3284.11
2017-04-10 10:25:00,3280.79,3281.2,3279.43,3279.92,653659.12,6536593408.0,3277.84,3278.58,3282.9,3285.63,3284.14
